po_id,supplier_id,order_date,promised_delivery_date,actual_delivery_date,status,product_category,quantity,unit_cost,total_po_value,buyer_region,payment_terms_days,supplier_name,tier,supplier_region,promised_lead_time,actual_lead_time,days_delayed,is_delayed,is_on_time,delay_cost,order_month
PO-2023-001303,SUP-003,2023-07-31,2023-08-09,2023-08-09,Delivered,Logistics Services,325,364.7,118527.5,APAC,30,Johnson-Davis,Tier 1,North America,9,9.0,0.0,False,True,0.0,2023-07
PO-2024-001304,SUP-019,2024-11-01,2024-11-27,2024-11-27,Delivered,Electronics,375,326.26,122347.5,North America,45,Clark PLC,Tier 3,EMEA,26,26.0,0.0,False,True,0.0,2024-11
PO-2024-001305,SUP-011,2024-03-03,2024-03-19,2024-03-21,Delivered,Raw Materials,163,343.79,56037.77,APAC,30,"Montgomery, Hensley and Ray",Tier 2,EMEA,16,18.0,2.0,True,False,224.15,2024-03
PO-2023-001306,SUP-025,2023-03-17,2023-03-31,2023-03-31,Delivered,Electronics,358,319.47,114370.26,North America,60,Conner Group,Tier 3,EMEA,14,14.0,0.0,False,True,0.0,2023-03
PO-2024-001307,SUP-002,2024-09-26,2024-10-01,2024-10-01,Delivered,Packaging,227,229.06,51996.62,North America,60,Rhodes PLC,Tier 1,EMEA,5,5.0,0.0,False,True,0.0,2024-09
PO-2023-001308,SUP-015,2023-12-29,2024-01-10,2024-01-10,Delivered,Raw Materials,449,339.02,152219.98,EMEA,30,"Zuniga, Wong and Lynch",Tier 2,APAC,12,12.0,0.0,False,True,0.0,2023-12
PO-2024-001309,SUP-001,2024-08-07,2024-08-10,2024-08-10,Delivered,Logistics Services,157,21.45,3367.65,APAC,45,"Rodriguez, Figueroa and Sanchez",Tier 1,North America,3,3.0,0.0,False,True,0.0,2024-08
PO-2023-001310,SUP-003,2023-11-15,2023-11-22,2023-11-22,Delivered,Logistics Services,314,283.82,89119.48,APAC,30,Johnson-Davis,Tier 1,North America,7,7.0,0.0,False,True,0.0,2023-11
PO-2023-001311,SUP-012,2023-08-23,2023-09-05,2023-09-05,Delivered,MRO,440,431.38,189807.2,APAC,30,Stanley LLC,Tier 2,EMEA,13,13.0,0.0,False,True,0.0,2023-08
PO-2023-001312,SUP-021,2023-12-31,2024-02-15,2024-02-26,Delivered,Logistics Services,152,124.75,18962.0,North America,45,"Ellis, Baker and Wright",Tier 3,APAC,46,57.0,11.0,True,False,417.16,2023-12
PO-2024-001313,SUP-009,2024-06-30,2024-07-09,2024-07-23,Delivered,Logistics Services,474,85.12,40346.88,North America,45,Munoz-Roman,Tier 2,APAC,9,23.0,14.0,True,False,1129.71,2024-06
PO-2023-001314,SUP-001,2023-11-30,2023-12-03,2023-12-03,Delivered,Electronics,308,405.69,124952.52,EMEA,45,"Rodriguez, Figueroa and Sanchez",Tier 1,North America,3,3.0,0.0,False,True,0.0,2023-11
PO-2023-001315,SUP-010,2023-08-21,2023-09-05,2023-09-05,Delivered,Electronics,331,216.22,71568.82,North America,45,"Martinez, Nielsen and Miller",Tier 2,APAC,15,15.0,0.0,False,True,0.0,2023-08
PO-2024-001316,SUP-017,2024-01-04,2024-01-15,2024-01-15,Delivered,Raw Materials,388,95.16,36922.08,North America,60,"Hawkins, Cohen and Cameron",Tier 2,APAC,11,11.0,0.0,False,True,0.0,2024-01
PO-2024-001317,SUP-015,2024-07-25,2024-08-08,2024-08-08,Delivered,Raw Materials,186,255.14,47456.04,APAC,30,"Zuniga, Wong and Lynch",Tier 2,APAC,14,14.0,0.0,False,True,0.0,2024-07
PO-2024-001318,SUP-013,2024-03-14,2024-03-28,2024-03-28,Delivered,MRO,312,464.97,145070.64,EMEA,30,Delacruz Group,Tier 2,APAC,14,14.0,0.0,False,True,0.0,2024-03
PO-2023-001319,SUP-023,2023-07-20,2023-08-20,2023-08-20,Delivered,Logistics Services,480,109.1,52368.0,EMEA,30,Robinson-Bright,Tier 3,APAC,31,31.0,0.0,False,True,0.0,2023-07
PO-2024-001320,SUP-021,2024-06-13,2024-07-10,2024-07-10,Delivered,Logistics Services,310,248.48,77028.8,EMEA,45,"Ellis, Baker and Wright",Tier 3,APAC,27,27.0,0.0,False,True,0.0,2024-06
PO-2023-001321,SUP-008,2023-05-12,2023-05-15,2023-05-15,Delivered,Electronics,351,259.05,90926.55,EMEA,60,Davis Inc,Tier 2,EMEA,3,3.0,0.0,False,True,0.0,2023-05
PO-2023-001322,SUP-008,2023-01-15,2023-01-29,2023-01-29,Delivered,Electronics,280,305.99,85677.2,APAC,60,Davis Inc,Tier 2,EMEA,14,14.0,0.0,False,True,0.0,2023-01
PO-2023-001323,SUP-011,2023-11-07,2023-11-16,2023-11-16,Delivered,MRO,270,79.76,21535.2,North America,30,"Montgomery, Hensley and Ray",Tier 2,EMEA,9,9.0,0.0,False,True,0.0,2023-11
PO-2023-001324,SUP-022,2023-03-24,2023-03-27,2023-03-27,Delivered,Logistics Services,392,282.65,110798.8,North America,30,Burgess-Patterson,Tier 3,APAC,3,3.0,0.0,False,True,0.0,2023-03
PO-2024-001325,SUP-002,2024-02-01,2024-02-07,2024-02-07,Delivered,Raw Materials,181,402.4,72834.4,APAC,60,Rhodes PLC,Tier 1,EMEA,6,6.0,0.0,False,True,0.0,2024-02
PO-2024-001326,SUP-008,2024-06-03,2024-06-09,2024-06-09,Delivered,Raw Materials,392,442.6,173499.2,APAC,60,Davis Inc,Tier 2,EMEA,6,6.0,0.0,False,True,0.0,2024-06
PO-2024-001327,SUP-014,2024-07-01,2024-07-20,2024-07-20,Delivered,Packaging,151,204.74,30915.74,EMEA,60,"Flowers, Martin and Kelly",Tier 2,EMEA,19,19.0,0.0,False,True,0.0,2024-07
PO-2024-001328,SUP-013,2024-10-16,2024-10-27,2024-10-27,Delivered,MRO,330,15.11,4986.3,APAC,30,Delacruz Group,Tier 2,APAC,11,11.0,0.0,False,True,0.0,2024-10
PO-2024-001329,SUP-013,2024-10-17,2024-10-30,2024-10-30,Delivered,MRO,429,432.28,185448.12,EMEA,30,Delacruz Group,Tier 2,APAC,13,13.0,0.0,False,True,0.0,2024-10
PO-2023-001330,SUP-009,2023-11-15,2023-12-01,2023-12-01,Delivered,Raw Materials,155,370.62,57446.1,EMEA,45,Munoz-Roman,Tier 2,APAC,16,16.0,0.0,False,True,0.0,2023-11
PO-2024-001331,SUP-017,2024-06-24,2024-07-11,2024-07-11,Delivered,Raw Materials,444,71.04,31541.76,EMEA,60,"Hawkins, Cohen and Cameron",Tier 2,APAC,17,17.0,0.0,False,True,0.0,2024-06
PO-2023-001332,SUP-015,2023-08-11,2023-08-19,2023-08-19,Delivered,Raw Materials,331,45.39,15024.09,APAC,30,"Zuniga, Wong and Lynch",Tier 2,APAC,8,8.0,0.0,False,True,0.0,2023-08
PO-2023-001333,SUP-023,2023-06-11,2023-06-29,2023-06-29,Delivered,Raw Materials,171,218.64,37387.44,APAC,30,Robinson-Bright,Tier 3,APAC,18,18.0,0.0,False,True,0.0,2023-06
PO-2024-001334,SUP-016,2024-11-05,2024-11-29,2024-11-29,Delivered,Packaging,313,161.04,50405.52,APAC,60,"Sanchez, Ford and Nelson",Tier 2,APAC,24,24.0,0.0,False,True,0.0,2024-11
PO-2023-001335,SUP-009,2023-06-09,2023-06-22,2023-06-22,Delivered,Electronics,354,355.77,125942.58,North America,45,Munoz-Roman,Tier 2,APAC,13,13.0,0.0,False,True,0.0,2023-06
PO-2023-001336,SUP-023,2023-12-18,2023-12-30,2023-12-30,Delivered,Raw Materials,299,122.47,36618.53,EMEA,30,Robinson-Bright,Tier 3,APAC,12,12.0,0.0,False,True,0.0,2023-12
PO-2024-001337,SUP-023,2024-10-08,2024-11-01,2024-11-13,Delivered,Packaging,460,430.25,197915.0,APAC,30,Robinson-Bright,Tier 3,APAC,24,36.0,12.0,True,False,4749.96,2024-10
PO-2024-001338,SUP-002,2024-09-27,2024-10-04,2024-10-04,Delivered,Packaging,435,217.18,94473.3,APAC,60,Rhodes PLC,Tier 1,EMEA,7,7.0,0.0,False,True,0.0,2024-09
PO-2024-001339,SUP-025,2024-04-17,2024-05-13,2024-05-13,Delivered,Electronics,62,87.09,5399.58,APAC,60,Conner Group,Tier 3,EMEA,26,26.0,0.0,False,True,0.0,2024-04
PO-2024-001340,SUP-007,2024-03-21,2024-03-31,2024-04-13,Delivered,Packaging,87,161.03,14009.61,APAC,45,Ramirez-Lewis,Tier 2,APAC,10,23.0,13.0,True,False,364.25,2024-03
PO-2023-001341,SUP-024,2023-03-01,2023-03-17,2023-03-25,Delivered,Logistics Services,99,487.57,48269.43,APAC,30,Campos Inc,Tier 3,EMEA,16,24.0,8.0,True,False,772.31,2023-03
PO-2024-001342,SUP-020,2024-09-26,2024-10-07,2024-10-07,Delivered,Logistics Services,59,359.98,21238.82,North America,60,Lewis-Porter,Tier 3,North America,11,11.0,0.0,False,True,0.0,2024-09
PO-2024-001343,SUP-009,2024-04-23,2024-04-28,2024-05-06,Delivered,Logistics Services,348,73.97,25741.56,APAC,45,Munoz-Roman,Tier 2,APAC,5,13.0,8.0,True,False,411.86,2024-04
PO-2024-001344,SUP-021,2024-07-26,2024-08-11,2024-08-11,Delivered,Logistics Services,108,96.49,10420.92,North America,45,"Ellis, Baker and Wright",Tier 3,APAC,16,16.0,0.0,False,True,0.0,2024-07
PO-2023-001345,SUP-019,2023-07-31,2023-08-26,2023-08-26,Delivered,Packaging,132,9.42,1243.44,APAC,45,Clark PLC,Tier 3,EMEA,26,26.0,0.0,False,True,0.0,2023-07
PO-2023-001346,SUP-018,2023-02-20,2023-03-26,2023-03-26,Delivered,Packaging,448,256.48,114903.04,North America,45,Underwood LLC,Tier 3,North America,34,34.0,0.0,False,True,0.0,2023-02
PO-2024-001347,SUP-012,2024-08-15,2024-08-30,,Cancelled,MRO,303,311.46,94372.38,North America,30,Stanley LLC,Tier 2,EMEA,15,,,False,False,0.0,2024-08
PO-2023-001348,SUP-016,2023-06-05,2023-06-19,2023-06-19,Delivered,Raw Materials,470,207.03,97304.1,EMEA,60,"Sanchez, Ford and Nelson",Tier 2,APAC,14,14.0,0.0,False,True,0.0,2023-06
PO-2024-001349,SUP-011,2024-03-29,2024-04-03,,Cancelled,Electronics,134,86.96,11652.64,North America,30,"Montgomery, Hensley and Ray",Tier 2,EMEA,5,,,False,False,0.0,2024-03
PO-2024-001350,SUP-022,2024-08-18,2024-09-10,2024-09-20,Delivered,Packaging,12,324.51,3894.12,EMEA,30,Burgess-Patterson,Tier 3,APAC,23,33.0,10.0,True,False,77.88,2024-08
PO-2024-001351,SUP-020,2024-03-07,2024-03-26,2024-03-31,Delivered,Logistics Services,86,50.32,4327.52,EMEA,60,Lewis-Porter,Tier 3,North America,19,24.0,5.0,True,False,43.28,2024-03
PO-2024-001352,SUP-012,2024-07-29,2024-08-01,2024-08-12,Delivered,MRO,386,52.78,20373.08,EMEA,30,Stanley LLC,Tier 2,EMEA,3,14.0,11.0,True,False,448.21,2024-07
PO-2024-001353,SUP-009,2024-05-17,2024-05-27,2024-06-01,Delivered,Electronics,497,31.94,15874.18,EMEA,45,Munoz-Roman,Tier 2,APAC,10,15.0,5.0,True,False,158.74,2024-05
PO-2023-001354,SUP-002,2023-11-04,2023-11-11,2023-11-11,Delivered,Logistics Services,66,43.89,2896.74,APAC,60,Rhodes PLC,Tier 1,EMEA,7,7.0,0.0,False,True,0.0,2023-11
PO-2023-001355,SUP-007,2023-04-18,2023-05-11,2023-05-11,Delivered,Raw Materials,236,266.72,62945.92,North America,45,Ramirez-Lewis,Tier 2,APAC,23,23.0,0.0,False,True,0.0,2023-04
PO-2023-001356,SUP-013,2023-05-20,2023-06-05,2023-06-05,Delivered,MRO,436,246.38,107421.68,EMEA,30,Delacruz Group,Tier 2,APAC,16,16.0,0.0,False,True,0.0,2023-05
PO-2024-001357,SUP-008,2024-09-06,2024-09-16,2024-09-22,Delivered,Electronics,76,282.8,21492.8,EMEA,60,Davis Inc,Tier 2,EMEA,10,16.0,6.0,True,False,257.91,2024-09
PO-2023-001358,SUP-008,2023-08-14,2023-08-30,2023-08-30,Delivered,Electronics,166,35.95,5967.7,EMEA,60,Davis Inc,Tier 2,EMEA,16,16.0,0.0,False,True,0.0,2023-08
PO-2023-001359,SUP-018,2023-06-12,2023-07-12,2023-07-12,Delivered,Logistics Services,209,253.34,52948.06,North America,45,Underwood LLC,Tier 3,North America,30,30.0,0.0,False,True,0.0,2023-06
PO-2024-001360,SUP-015,2024-11-03,2024-11-24,2024-11-24,Delivered,Raw Materials,154,183.84,28311.36,APAC,30,"Zuniga, Wong and Lynch",Tier 2,APAC,21,21.0,0.0,False,True,0.0,2024-11
PO-2023-001361,SUP-008,2023-12-09,2023-12-19,2023-12-19,Delivered,Logistics Services,490,322.88,158211.2,EMEA,60,Davis Inc,Tier 2,EMEA,10,10.0,0.0,False,True,0.0,2023-12
PO-2024-001362,SUP-018,2024-07-19,2024-08-10,2024-08-22,Delivered,Raw Materials,492,10.35,5092.2,APAC,45,Underwood LLC,Tier 3,North America,22,34.0,12.0,True,False,122.21,2024-07
PO-2024-001363,SUP-020,2024-02-15,2024-03-02,2024-03-16,Delivered,MRO,118,223.86,26415.48,North America,60,Lewis-Porter,Tier 3,North America,16,30.0,14.0,True,False,739.63,2024-02
PO-2023-001364,SUP-024,2023-09-03,2023-09-15,2023-09-15,Delivered,Logistics Services,332,173.66,57655.12,North America,30,Campos Inc,Tier 3,EMEA,12,12.0,0.0,False,True,0.0,2023-09
PO-2024-001365,SUP-015,2024-08-03,2024-08-27,2024-08-27,Delivered,Raw Materials,321,210.44,67551.24,EMEA,30,"Zuniga, Wong and Lynch",Tier 2,APAC,24,24.0,0.0,False,True,0.0,2024-08
PO-2023-001366,SUP-019,2023-06-21,2023-07-31,2023-08-07,Delivered,Electronics,310,94.7,29357.0,North America,45,Clark PLC,Tier 3,EMEA,40,47.0,7.0,True,False,411.0,2023-06
PO-2024-001367,SUP-008,2024-08-02,2024-08-23,2024-08-23,Delivered,Electronics,263,483.64,127197.32,APAC,60,Davis Inc,Tier 2,EMEA,21,21.0,0.0,False,True,0.0,2024-08
PO-2023-001368,SUP-010,2023-10-21,2023-10-27,2023-10-27,Delivered,Packaging,81,461.75,37401.75,APAC,45,"Martinez, Nielsen and Miller",Tier 2,APAC,6,6.0,0.0,False,True,0.0,2023-10
PO-2024-001369,SUP-007,2024-11-14,2024-11-27,2024-11-27,Delivered,Packaging,235,462.04,108579.4,EMEA,45,Ramirez-Lewis,Tier 2,APAC,13,13.0,0.0,False,True,0.0,2024-11
PO-2024-001370,SUP-020,2024-07-23,2024-08-23,2024-08-27,Delivered,Electronics,480,36.03,17294.4,North America,60,Lewis-Porter,Tier 3,North America,31,35.0,4.0,True,False,138.36,2024-07
PO-2024-001371,SUP-016,2024-02-22,2024-03-04,2024-03-04,Delivered,Packaging,237,269.08,63771.96,EMEA,60,"Sanchez, Ford and Nelson",Tier 2,APAC,11,11.0,0.0,False,True,0.0,2024-02
PO-2023-001372,SUP-021,2023-04-09,2023-04-23,2023-05-04,Delivered,Logistics Services,175,229.91,40234.25,APAC,45,"Ellis, Baker and Wright",Tier 3,APAC,14,25.0,11.0,True,False,885.15,2023-04
PO-2024-001373,SUP-009,2024-01-02,2024-01-24,2024-02-03,Delivered,Logistics Services,192,394.36,75717.12,APAC,45,Munoz-Roman,Tier 2,APAC,22,32.0,10.0,True,False,1514.34,2024-01
PO-2023-001374,SUP-017,2023-05-01,2023-05-23,2023-05-23,Delivered,Logistics Services,288,258.86,74551.68,EMEA,60,"Hawkins, Cohen and Cameron",Tier 2,APAC,22,22.0,0.0,False,True,0.0,2023-05
PO-2023-001375,SUP-017,2023-02-22,2023-03-13,2023-03-13,Delivered,Logistics Services,127,385.54,48963.58,EMEA,60,"Hawkins, Cohen and Cameron",Tier 2,APAC,19,19.0,0.0,False,True,0.0,2023-02
PO-2024-001376,SUP-017,2024-11-22,2024-12-10,2024-12-21,Delivered,Logistics Services,404,347.99,140587.96,North America,60,"Hawkins, Cohen and Cameron",Tier 2,APAC,18,29.0,11.0,True,False,3092.94,2024-11
PO-2023-001377,SUP-008,2023-02-21,2023-03-08,2023-03-15,Delivered,Electronics,363,424.62,154137.06,EMEA,60,Davis Inc,Tier 2,EMEA,15,22.0,7.0,True,False,2157.92,2023-02
PO-2023-001378,SUP-025,2023-10-29,2023-11-19,2023-11-19,Delivered,Electronics,126,140.54,17708.04,EMEA,60,Conner Group,Tier 3,EMEA,21,21.0,0.0,False,True,0.0,2023-10
PO-2023-001379,SUP-007,2023-12-13,2023-12-25,2023-12-25,Delivered,Logistics Services,22,273.88,6025.36,EMEA,45,Ramirez-Lewis,Tier 2,APAC,12,12.0,0.0,False,True,0.0,2023-12
PO-2023-001380,SUP-025,2023-03-03,2023-03-14,2023-03-15,Delivered,Electronics,450,7.62,3429.0,APAC,60,Conner Group,Tier 3,EMEA,11,12.0,1.0,True,False,6.86,2023-03
PO-2024-001381,SUP-008,2024-03-05,2024-03-16,2024-03-16,Delivered,Electronics,151,379.74,57340.74,APAC,60,Davis Inc,Tier 2,EMEA,11,11.0,0.0,False,True,0.0,2024-03
PO-2023-001382,SUP-010,2023-01-09,2023-01-27,,Cancelled,Logistics Services,50,80.67,4033.5,APAC,45,"Martinez, Nielsen and Miller",Tier 2,APAC,18,,,False,False,0.0,2023-01
PO-2024-001383,SUP-010,2024-03-12,2024-04-03,2024-04-03,Delivered,Raw Materials,355,262.03,93020.65,EMEA,45,"Martinez, Nielsen and Miller",Tier 2,APAC,22,22.0,0.0,False,True,0.0,2024-03
PO-2023-001384,SUP-009,2023-01-08,2023-01-23,,Cancelled,MRO,370,18.95,7011.5,EMEA,45,Munoz-Roman,Tier 2,APAC,15,,,False,False,0.0,2023-01
PO-2023-001385,SUP-014,2023-01-12,2023-01-15,2023-01-15,Delivered,Packaging,386,262.39,101282.54,APAC,60,"Flowers, Martin and Kelly",Tier 2,EMEA,3,3.0,0.0,False,True,0.0,2023-01
PO-2023-001386,SUP-005,2023-06-08,2023-06-12,,Cancelled,Logistics Services,157,430.61,67605.77,North America,60,Cole LLC,Tier 1,APAC,4,,,False,False,0.0,2023-06
PO-2024-001387,SUP-018,2024-10-08,2024-10-19,2024-10-19,Delivered,Raw Materials,296,493.1,145957.6,EMEA,45,Underwood LLC,Tier 3,North America,11,11.0,0.0,False,True,0.0,2024-10
PO-2023-001388,SUP-013,2023-03-08,2023-03-23,2023-03-29,Delivered,MRO,263,396.97,104403.11,APAC,30,Delacruz Group,Tier 2,APAC,15,21.0,6.0,True,False,1252.84,2023-03
PO-2024-001389,SUP-007,2024-01-03,2024-01-16,2024-01-16,Delivered,Packaging,305,57.25,17461.25,EMEA,45,Ramirez-Lewis,Tier 2,APAC,13,13.0,0.0,False,True,0.0,2024-01
PO-2024-001390,SUP-003,2024-03-30,2024-04-07,2024-04-19,Delivered,Packaging,173,424.22,73390.06,APAC,30,Johnson-Davis,Tier 1,North America,8,20.0,12.0,True,False,1761.36,2024-03
PO-2024-001391,SUP-016,2024-03-28,2024-04-09,2024-04-14,Delivered,MRO,27,290.34,7839.18,EMEA,60,"Sanchez, Ford and Nelson",Tier 2,APAC,12,17.0,5.0,True,False,78.39,2024-03
PO-2024-001392,SUP-009,2024-05-09,2024-05-14,2024-05-14,Delivered,Logistics Services,109,425.19,46345.71,EMEA,45,Munoz-Roman,Tier 2,APAC,5,5.0,0.0,False,True,0.0,2024-05
PO-2023-001393,SUP-023,2023-10-09,2023-10-23,2023-10-23,Delivered,Electronics,85,223.83,19025.55,APAC,30,Robinson-Bright,Tier 3,APAC,14,14.0,0.0,False,True,0.0,2023-10
PO-2023-001394,SUP-015,2023-08-14,2023-08-30,2023-09-09,Delivered,Raw Materials,173,113.43,19623.39,North America,30,"Zuniga, Wong and Lynch",Tier 2,APAC,16,26.0,10.0,True,False,392.47,2023-08
PO-2024-001395,SUP-016,2024-11-05,2024-11-12,2024-11-12,Delivered,Packaging,384,486.24,186716.16,APAC,60,"Sanchez, Ford and Nelson",Tier 2,APAC,7,7.0,0.0,False,True,0.0,2024-11
PO-2024-001396,SUP-010,2024-07-20,2024-08-04,2024-08-04,Delivered,Packaging,112,337.01,37745.12,APAC,45,"Martinez, Nielsen and Miller",Tier 2,APAC,15,15.0,0.0,False,True,0.0,2024-07
PO-2023-001397,SUP-021,2023-08-28,2023-09-23,2023-09-23,Delivered,Logistics Services,243,68.14,16558.02,North America,45,"Ellis, Baker and Wright",Tier 3,APAC,26,26.0,0.0,False,True,0.0,2023-08
PO-2023-001398,SUP-013,2023-03-12,2023-03-24,2023-03-30,Delivered,MRO,11,44.18,485.98,APAC,30,Delacruz Group,Tier 2,APAC,12,18.0,6.0,True,False,5.83,2023-03
PO-2023-001399,SUP-004,2023-02-26,2023-03-04,2023-03-04,Delivered,Packaging,430,146.91,63171.3,EMEA,60,"Johnson, Gonzalez and Santos",Tier 1,North America,6,6.0,0.0,False,True,0.0,2023-02
PO-2023-001400,SUP-024,2023-12-13,2024-01-08,2024-01-08,Delivered,Raw Materials,223,489.33,109120.59,EMEA,30,Campos Inc,Tier 3,EMEA,26,26.0,0.0,False,True,0.0,2023-12
PO-2023-001401,SUP-013,2023-01-22,2023-01-28,2023-01-28,Delivered,Raw Materials,261,257.91,67314.51,APAC,30,Delacruz Group,Tier 2,APAC,6,6.0,0.0,False,True,0.0,2023-01
PO-2024-001402,SUP-016,2024-11-10,2024-11-17,2024-11-17,Delivered,Packaging,104,297.15,30903.6,EMEA,60,"Sanchez, Ford and Nelson",Tier 2,APAC,7,7.0,0.0,False,True,0.0,2024-11
PO-2023-001403,SUP-008,2023-09-02,2023-09-11,2023-09-11,Delivered,Electronics,377,283.62,106924.74,EMEA,60,Davis Inc,Tier 2,EMEA,9,9.0,0.0,False,True,0.0,2023-09
PO-2024-001404,SUP-021,2024-02-24,2024-03-23,2024-03-29,Delivered,Logistics Services,497,387.16,192418.52,APAC,45,"Ellis, Baker and Wright",Tier 3,APAC,28,34.0,6.0,True,False,2309.02,2024-02
PO-2023-001405,SUP-017,2023-04-28,2023-05-09,2023-05-09,Delivered,Logistics Services,363,230.87,83805.81,North America,60,"Hawkins, Cohen and Cameron",Tier 2,APAC,11,11.0,0.0,False,True,0.0,2023-04
PO-2023-001406,SUP-019,2023-03-28,2023-04-21,,Cancelled,Raw Materials,242,111.78,27050.76,EMEA,45,Clark PLC,Tier 3,EMEA,24,,,False,False,0.0,2023-03
PO-2023-001407,SUP-010,2023-09-13,2023-09-28,2023-09-28,Delivered,Packaging,433,422.86,183098.38,APAC,45,"Martinez, Nielsen and Miller",Tier 2,APAC,15,15.0,0.0,False,True,0.0,2023-09
PO-2023-001408,SUP-002,2023-07-08,2023-07-18,2023-07-18,Delivered,Packaging,31,103.98,3223.38,APAC,60,Rhodes PLC,Tier 1,EMEA,10,10.0,0.0,False,True,0.0,2023-07
PO-2024-001409,SUP-011,2024-08-15,2024-09-01,2024-09-01,Delivered,Raw Materials,158,197.97,31279.26,APAC,30,"Montgomery, Hensley and Ray",Tier 2,EMEA,17,17.0,0.0,False,True,0.0,2024-08
PO-2023-001410,SUP-024,2023-12-19,2024-01-18,2024-01-18,Delivered,Electronics,303,233.99,70898.97,APAC,30,Campos Inc,Tier 3,EMEA,30,30.0,0.0,False,True,0.0,2023-12
PO-2024-001411,SUP-008,2024-11-21,2024-11-28,2024-11-28,Delivered,Electronics,56,158.26,8862.56,EMEA,60,Davis Inc,Tier 2,EMEA,7,7.0,0.0,False,True,0.0,2024-11
PO-2023-001412,SUP-012,2023-02-04,2023-02-14,2023-02-14,Delivered,MRO,56,28.24,1581.44,APAC,30,Stanley LLC,Tier 2,EMEA,10,10.0,0.0,False,True,0.0,2023-02
PO-2023-001413,SUP-006,2023-11-29,2023-12-06,2023-12-06,Delivered,MRO,353,482.36,170273.08,APAC,30,Blake and Sons,Tier 2,APAC,7,7.0,0.0,False,True,0.0,2023-11
PO-2024-001414,SUP-019,2024-07-29,2024-08-09,2024-08-09,Delivered,Electronics,43,215.12,9250.16,EMEA,45,Clark PLC,Tier 3,EMEA,11,11.0,0.0,False,True,0.0,2024-07
PO-2023-001415,SUP-018,2023-10-17,2023-11-11,2023-11-20,Delivered,Raw Materials,161,380.86,61318.46,APAC,45,Underwood LLC,Tier 3,North America,25,34.0,9.0,True,False,1103.73,2023-10
PO-2024-001416,SUP-012,2024-11-15,2024-11-25,2024-11-25,Delivered,MRO,287,176.53,50664.11,APAC,30,Stanley LLC,Tier 2,EMEA,10,10.0,0.0,False,True,0.0,2024-11
PO-2024-001417,SUP-022,2024-10-07,2024-10-30,2024-10-30,Delivered,Logistics Services,242,38.8,9389.6,North America,30,Burgess-Patterson,Tier 3,APAC,23,23.0,0.0,False,True,0.0,2024-10
PO-2023-001418,SUP-005,2023-06-05,2023-06-11,2023-06-11,Delivered,Logistics Services,440,117.07,51510.8,EMEA,60,Cole LLC,Tier 1,APAC,6,6.0,0.0,False,True,0.0,2023-06
PO-2023-001419,SUP-006,2023-08-30,2023-09-16,2023-09-17,Delivered,Raw Materials,269,291.02,78284.38,North America,30,Blake and Sons,Tier 2,APAC,17,18.0,1.0,True,False,156.57,2023-08
PO-2024-001420,SUP-010,2024-03-18,2024-03-27,2024-03-27,Delivered,Packaging,231,314.62,72677.22,APAC,45,"Martinez, Nielsen and Miller",Tier 2,APAC,9,9.0,0.0,False,True,0.0,2024-03
PO-2024-001421,SUP-012,2024-04-13,2024-05-02,2024-05-02,Delivered,MRO,344,148.53,51094.32,North America,30,Stanley LLC,Tier 2,EMEA,19,19.0,0.0,False,True,0.0,2024-04
PO-2024-001422,SUP-019,2024-05-06,2024-06-06,2024-06-06,Delivered,Logistics Services,357,261.62,93398.34,EMEA,45,Clark PLC,Tier 3,EMEA,31,31.0,0.0,False,True,0.0,2024-05
PO-2024-001423,SUP-012,2024-08-23,2024-09-11,2024-09-11,Delivered,MRO,238,363.56,86527.28,APAC,30,Stanley LLC,Tier 2,EMEA,19,19.0,0.0,False,True,0.0,2024-08
PO-2024-001424,SUP-014,2024-11-04,2024-11-21,2024-11-21,Delivered,Electronics,232,329.13,76358.16,APAC,60,"Flowers, Martin and Kelly",Tier 2,EMEA,17,17.0,0.0,False,True,0.0,2024-11
PO-2024-001425,SUP-018,2024-04-12,2024-04-29,2024-05-02,Delivered,Packaging,440,223.4,98296.0,APAC,45,Underwood LLC,Tier 3,North America,17,20.0,3.0,True,False,589.78,2024-04
PO-2024-001426,SUP-004,2024-09-17,2024-09-24,,Cancelled,Logistics Services,462,457.17,211212.54,EMEA,60,"Johnson, Gonzalez and Santos",Tier 1,North America,7,,,False,False,0.0,2024-09
PO-2023-001427,SUP-017,2023-11-14,2023-12-10,2023-12-10,Delivered,Logistics Services,115,33.8,3887.0,North America,60,"Hawkins, Cohen and Cameron",Tier 2,APAC,26,26.0,0.0,False,True,0.0,2023-11
PO-2023-001428,SUP-024,2023-09-15,2023-10-09,2023-10-09,Delivered,Logistics Services,401,275.14,110331.14,North America,30,Campos Inc,Tier 3,EMEA,24,24.0,0.0,False,True,0.0,2023-09
PO-2024-001429,SUP-020,2024-10-28,2024-12-21,2024-12-21,Delivered,Logistics Services,417,393.26,163989.42,EMEA,60,Lewis-Porter,Tier 3,North America,54,54.0,0.0,False,True,0.0,2024-10
PO-2023-001430,SUP-017,2023-01-28,2023-02-04,2023-02-13,Delivered,Logistics Services,260,191.55,49803.0,North America,60,"Hawkins, Cohen and Cameron",Tier 2,APAC,7,16.0,9.0,True,False,896.45,2023-01
PO-2024-001431,SUP-008,2024-05-11,2024-05-22,2024-05-22,Delivered,Electronics,313,474.94,148656.22,APAC,60,Davis Inc,Tier 2,EMEA,11,11.0,0.0,False,True,0.0,2024-05
